LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,UTILIZATION_RATE,PAY_DELAY_MONTHS,default
154890.66,54,1,4,2,0.2879732010778322,2,1
111371.56,45,1,2,2,0.4520144243788824,2,0
159521.19,39,1,2,2,0.27399022069982,0,0
138024.9,26,2,2,1,0.7451978581501016,2,0
160482.97,28,1,2,2,0.2783999195379711,3,1
152793.2,48,1,2,2,0.37753535645089,1,0
204437.43,44,2,2,2,0.2654572068224727,2,1
123687.61,35,1,2,3,0.0842088915872707,0,0
146911.79,25,1,4,2,0.107409480081825,0,0
130587.85,46,1,3,2,0.2079682071540316,0,0
143813.55,58,2,3,3,0.1589894413182962,2,1
142376.51,40,1,2,2,0.4978774179738787,2,0
128361.31,59,2,3,1,0.0428897312892915,2,0
113519.88,62,1,2,2,0.2774625205363693,0,0
197656.83,34,2,3,2,0.186496411571451,2,1
136247.42,23,2,3,1,0.2475757793296074,1,1
218128.14,43,1,1,1,0.2674939086662979,0,1
121813.77,56,2,3,1,0.3113141339511031,0,0
192882.98,33,1,3,2,0.2544581723258567,2,0
262621.79,53,2,1,3,0.4485602294821877,0,0
164436.18,57,2,2,2,0.5751868532487375,2,1
172890.28,68,2,1,2,0.1299578790188347,0,1
132429.29,31,1,1,3,0.167400555971649,2,1
20000.0,29,1,1,1,0.2673519028441754,2,1
106585.36,50,1,3,3,0.1212240550854223,0,1
69625.84,51,2,3,2,0.0762346784482525,1,0
127045.48,43,1,1,2,0.0299036498332016,1,0
126252.73,29,2,1,1,0.0666568254599046,0,0
114079.64,41,1,2,1,0.0590711404579985,0,0
134575.86,28,1,2,2,0.1527291678446936,1,0
197293.48,40,1,3,2,0.4508789390950419,1,0
131523.65,27,1,3,2,0.4397509729674367,2,0
219451.22,33,1,2,1,0.5653894504539188,1,1
203596.49,60,1,1,2,0.05908462068777,1,1
126853.02,44,1,2,1,0.0757560785157036,0,1
217555.7,67,2,1,2,0.2272328309614351,2,0
164781.22,36,2,2,2,0.4312403995038445,1,1
157617.74,29,2,2,2,0.2328146859583204,3,1
133210.77,61,1,4,1,0.3858157380026539,2,0
93661.63,54,1,1,2,0.3956415500665421,2,1
112161.8,23,1,2,1,0.5648289611005841,1,1
185527.46,26,1,1,2,0.3191007255566288,0,1
135277.21,36,2,1,3,0.3663069318757441,1,1
161216.98,37,1,1,1,0.379393679689976,1,0
46627.89,66,1,1,2,0.1329779446545317,1,0
126448.08,45,1,1,1,0.6247610732754344,2,1
171865.66,67,1,3,1,0.3946626358240049,0,0
219004.57,57,2,1,2,0.1723403822267873,1,0
157179.4,61,1,3,2,0.1033384758643271,2,1
244384.38,51,1,2,2,0.4885691399691748,0,1
208972.01,67,1,3,3,0.1699734340582588,0,0
105807.13,58,2,1,2,0.1201695755450187,0,0
74240.45,35,2,2,2,0.7215654346901279,2,1
155589.96,25,1,4,2,0.2232345330065768,1,0
93725.55,24,1,1,1,0.1605258667256321,1,1
99276.01,64,1,1,1,0.0849714569923913,0,1
146475.06,45,1,1,1,0.2265496432827274,0,0
159947.41,26,2,1,1,0.4318370865380654,1,1
162801.49,51,1,1,2,0.4999283641215229,3,1
177073.14,25,1,1,2,0.2995742328845924,0,0
182274.21,24,2,2,1,0.4919298994642751,2,0
228232.18,67,1,3,2,0.0622832984562378,0,0
195200.88,48,2,1,2,0.0099794593712499,1,0
116910.68,37,2,1,1,0.5236719132330944,0,0
140474.84,68,1,4,2,0.4430131248989943,1,0
161265.4,21,2,2,3,0.06745894539707,1,0
69321.93,47,2,2,3,0.467441953678601,0,0
111542.88,33,1,1,1,0.2600430151638679,1,1
168368.28,51,1,2,2,0.3268292247433847,4,1
138293.15,55,2,3,1,0.3910835983667085,0,1
140543.98,21,1,1,1,0.3716477292109193,0,1
184075.03,24,2,3,1,0.4564031132719355,2,0
147285.26,61,2,1,1,0.2102770128617984,0,0
129168.73,58,2,4,1,0.5071967756341893,1,1
272287.6,57,2,2,2,0.0381461092368665,1,0
156261.23,27,1,2,2,0.3084629194668243,0,1
130859.14,47,1,1,2,0.5443802061465666,2,1
110002.97,53,1,2,3,0.3226770019501963,0,1
108823.25,38,2,2,2,0.5288457203765408,1,1
116868.81,36,2,2,3,0.3870286170335933,0,0
120151.29,69,1,2,1,0.2796306651303618,1,1
60942.08,63,1,3,3,0.2051240713773088,1,1
127068.07,24,2,1,2,0.0859037845321299,0,1
202856.11,53,1,2,2,0.1478649406718276,2,1
183296.21,58,2,1,2,0.5508275181835934,3,0
150184.78,56,2,3,2,0.2807257045075378,1,1
90101.68,44,1,2,2,0.107599423200504,1,1
61578.03,48,1,3,1,0.0861517467709817,1,1
160384.38,66,1,3,1,0.0918862595763971,1,0
160116.44,39,1,2,1,0.2427522333172029,0,0
140586.93,47,1,3,1,0.1793302832278556,2,1
167482.5,53,2,2,1,0.1411367071146569,4,0
130716.37,56,1,3,3,0.4107091059562874,1,1
197700.09,39,1,2,2,0.1766699142594242,0,0
173164.43,36,1,2,1,0.0942131793631213,0,1
179532.74,23,2,1,2,0.508347409278388,3,0
148624.25,66,2,2,2,0.3568908264073179,2,1
166752.9,30,1,1,2,0.4261505444054459,1,1
203274.02,46,1,1,1,0.1887607811156566,1,1
160530.04,45,1,1,2,0.3771185924603557,1,1
147152.72,34,1,2,3,0.1833180022605081,1,1
121990.95,26,1,1,1,0.1767843349176232,1,1
152583.05,30,1,2,3,0.4414416759298368,1,1
210299.73,30,1,2,1,0.4478860059047346,2,1
111045.36,23,1,3,1,0.1247007453504081,3,1
102496.83,23,2,1,2,0.2374457248625813,1,1
207141.14,59,1,1,3,0.3247340559267179,3,0
46220.6,36,2,2,2,0.0885786165510577,2,1
87767.26,67,1,3,2,0.1718432549832682,1,0
147551.75,41,2,2,2,0.4722716809008935,2,0
124381.29,46,2,1,1,0.2945564238272303,3,1
115930.99,47,1,1,2,0.4169282536336713,2,0
178656.39,45,2,1,2,0.5657156336973649,3,1
58415.89,64,2,2,2,0.0963021536197499,1,0
130745.89,57,1,2,2,0.2687650341192779,1,1
161157.65,42,1,1,1,0.4425075139211957,0,0
216457.63,36,2,1,1,0.6939392213835064,1,0
152832.5,67,2,3,3,0.0740715619207161,1,1
164937.65,27,1,1,2,0.0938974207480875,3,1
79740.51,67,1,4,1,0.3885524912200702,2,0
151900.17,61,2,2,3,0.5659897486055057,2,1
178703.56,41,1,1,3,0.2274481677339863,0,1
123551.11,54,2,2,2,0.1704103535935658,1,0
130347.36,36,2,2,3,0.4601254510390106,1,1
160390.13,38,1,3,1,0.343644975265061,0,0
161643.4,62,2,1,1,0.3015594799421748,0,0
126434.21,27,2,1,2,0.4113146221757153,0,0
182359.8,21,1,2,2,0.39549791795591,1,1
133758.43,46,2,1,2,0.3056802143339764,1,0
166807.25,42,1,2,2,0.1482837325125594,4,0
250510.23,49,1,3,1,0.2757924883850784,0,0
171480.91,29,2,1,1,0.110414050873275,3,0
173661.88,38,1,2,1,0.1368117845645356,0,0
171502.08,61,1,3,2,0.1913721415034593,1,1
144188.55,68,1,2,2,0.3424593843156685,1,0
218923.48,44,2,2,1,0.342052321566213,0,0
221025.21,50,1,2,1,0.0398562090504023,1,0
169789.94,65,1,2,1,0.2302278777473753,0,0
173852.04,60,1,2,1,0.3801807991673303,1,0
145814.1,22,2,2,2,0.1743355366890472,2,0
216065.2,57,1,1,1,0.4540810265282817,2,1
164748.57,67,1,3,3,0.1886233665462793,2,0
122128.85,63,2,3,2,0.2482953602171305,0,1
139067.34,39,2,3,1,0.1066343589498835,0,1
20000.0,48,1,2,2,0.2902705007258246,0,1
72205.22,27,1,2,1,0.2641144896267386,1,1
173600.11,60,1,1,2,0.2139368856337988,1,1
148674.31,46,2,1,1,0.092605718381288,0,1
140286.54,32,1,1,1,0.1836904610445517,2,0
118634.33,63,1,2,1,0.0247190841338712,0,1
173629.87,50,2,3,1,0.1265981068790486,3,1
133434.58,58,2,2,1,0.0911213339757963,0,1
104183.95,67,1,1,1,0.1949357953571062,0,1
221568.34,68,2,2,1,0.3238359230747415,0,1
54417.97,53,1,1,1,0.377269206600398,1,1
102061.08,36,2,3,2,0.0497177172013863,2,1
209625.38,25,1,2,3,0.4263559555975497,1,0
161195.71,35,2,1,2,0.4904317854842556,1,1
100473.18,35,2,2,1,0.1514567248634104,1,0
223894.7,42,1,2,2,0.3377963964135145,0,1
257746.43,69,2,1,2,0.2600549348774312,1,0
219979.73,60,2,3,2,0.3286464352676901,0,0
189518.59,35,2,1,2,0.3759406314890786,2,0
200490.85,24,2,3,1,0.1624700869433281,1,0
190539.93,31,2,2,2,0.2830800512563545,2,1
258496.83,24,1,2,2,0.139053094797154,2,0
61188.24,48,1,3,2,0.2993102823644586,0,1
140800.83,51,1,2,1,0.0465387171713028,0,0
101322.69,32,2,2,2,0.2982262490211056,1,1
132424.33,69,1,3,2,0.3147561716155248,1,1
205435.18,64,1,2,1,0.4812123924166704,0,1
117467.87,41,2,3,2,0.2432268741602703,0,1
160735.66,60,1,3,2,0.3440835535957766,4,1
145864.25,51,2,2,2,0.3117213079210955,2,0
45648.65,37,1,2,2,0.1681586323523795,0,1
112532.12,27,2,1,2,0.6478114359781701,3,1
76054.42,44,1,2,1,0.3412444863930203,1,0
202450.46,40,2,2,1,0.3180618796360696,0,0
159865.79,60,2,2,2,0.1292264972538374,1,0
231419.83,50,1,3,2,0.033948889008919,0,0
157085.85,39,1,3,1,0.3781146084737784,1,1
176056.12,61,2,2,1,0.3186279382078929,1,1
159320.81,43,1,3,1,0.2189581085178732,1,1
191007.91,67,2,3,2,0.2346143703908228,1,0
82227.62,36,1,1,2,0.5515650936176975,0,0
99165.84,29,1,2,1,0.1079683375716201,0,1
118498.75,45,2,3,2,0.7889899500331046,2,1
174134.39,57,2,2,1,0.2388123393273302,1,1
145041.21,22,2,2,1,0.1981197129317059,1,0
162062.01,56,2,2,1,0.2107944744766832,1,1
177811.5,47,2,1,1,0.4397180332302519,0,1
136417.24,55,2,2,2,0.0818902158120287,0,1
177587.04,45,2,1,1,0.335979209364502,0,1
196412.28,52,1,1,1,0.182284874046124,1,0
118811.55,37,2,2,2,0.1476623492053573,1,1
140185.97,31,2,2,2,0.1271022402107232,1,1
158402.99,62,2,3,2,0.0686739963071082,1,1
30484.78,33,2,2,3,0.7275990371111196,0,1
176881.5,68,1,2,2,0.0289724887381285,4,0
181770.9,37,2,1,1,0.4200447762136253,5,0
156766.92,35,2,2,2,0.4870630085173675,1,0
147567.38,31,1,3,2,0.1295791771829549,1,1
127107.58,46,2,3,1,0.4108957467554724,1,1
228075.56,24,1,1,2,0.1992277456363248,2,0
166544.01,29,1,1,1,0.3835645468639254,0,0
135301.65,36,2,2,2,0.2442150493516762,2,1
172794.39,57,2,1,2,0.3280504584359748,2,0
126941.51,35,1,3,1,0.4355772941625845,0,1
133796.59,21,1,3,1,0.3023890092512592,0,0
198765.62,56,2,1,2,0.3442904997540705,0,0
153990.07,47,2,1,2,0.5246965720179907,2,1
169674.27,28,1,1,2,0.3554299141614538,0,1
85194.17,30,1,2,1,0.1256159504652507,2,1
179427.66,32,2,4,1,0.4654779003236651,3,0
141592.81,36,2,2,1,0.0566597519499063,1,1
119968.07,61,1,2,2,0.3472179289202708,0,1
162190.04,39,1,2,1,0.4613882214879201,0,1
116728.89,52,2,1,2,0.0983172171665744,1,0
109998.07,33,1,1,3,0.1049702976085001,1,1
131724.7,48,1,3,2,0.4240043717848986,1,0
134611.09,64,1,1,1,0.1875965122962817,0,0
61847.99,62,1,2,1,0.3542543103987529,2,1
183246.36,45,2,1,1,0.2746006394187743,1,0
246018.38,39,1,1,1,0.0611224852376535,1,1
235952.03,47,1,2,3,0.145155238747211,2,0
191270.82,48,1,2,2,0.0487585657398623,0,0
199088.27,69,1,1,2,0.1730306354691273,0,0
254792.18,46,2,1,3,0.1750036059309485,2,0
178558.97,41,2,4,2,0.3042637123519897,0,1
133605.26,41,1,1,3,0.2217294104389486,1,1
164677.9,66,2,3,1,0.5116466335860227,1,0
79188.65,42,1,1,1,0.1280850989229262,1,0
222097.25,21,1,2,2,0.0685129314878215,2,1
125643.73,44,1,3,1,0.2110820901305089,3,0
161592.1,27,2,2,1,0.127670093144068,2,0
237746.65,63,2,2,2,0.1484887044123464,2,0
129535.88,37,2,1,2,0.4154892781045397,2,1
178981.66,32,1,1,2,0.2305251944959942,1,0
211871.91,55,1,1,1,0.3241800659276612,2,1
151344.29,35,1,1,2,0.1639945502737786,1,0
122472.4,34,1,3,1,0.0643463760105172,1,1
170024.07,49,2,2,1,0.1752842352705429,1,1
43964.99,62,2,3,1,0.289093140235753,4,1
197763.46,68,1,3,2,0.126532805568492,3,1
127572.86,49,1,2,1,0.1438134051908452,1,1
196308.88,22,2,2,3,0.1837064355786107,2,0
187769.56,34,1,3,2,0.2029551238897866,2,0
99672.87,37,2,1,2,0.422016838795049,1,1
81509.85,42,1,1,2,0.2335659781066504,0,1
133145.7,24,1,1,1,0.4122338048483853,1,0
108242.85,44,2,2,1,0.1867981667925308,2,1
100096.97,55,2,1,1,0.1722879169714064,1,1
41366.52,23,1,1,3,0.2926753742033398,1,0
49003.63,60,2,2,2,0.1457424545526993,0,1
134897.73,42,2,1,1,0.2704875034673795,3,1
113342.19,32,2,1,1,0.4514701468931005,1,1
197765.26,63,1,3,2,0.0455410396746398,3,1
208637.84,44,1,1,1,0.5115135915113578,3,1
177355.96,39,1,3,2,0.4552588498357058,1,0
184645.93,30,2,3,1,0.1517419865857203,0,0
31417.03,34,1,2,1,0.314191353978936,2,0
183315.63,64,2,1,3,0.1897266104589021,1,0
120769.11,68,1,1,2,0.0892995191946256,1,0
127338.6,40,1,1,1,0.2681841335647634,4,1
188193.02,23,1,2,1,0.1931299043556284,1,1
138826.7,49,2,1,1,0.4503298580265011,1,1
265966.48,63,1,1,3,0.0684561180491536,1,0
129534.58,39,1,2,1,0.4018472396141697,1,1
59101.04,48,1,1,2,0.1594883994611012,1,1
158468.04,41,1,2,1,0.3889884843003036,0,0
159191.73,37,2,2,1,0.6203468851597354,0,1
197757.12,31,1,3,2,0.2468604019489165,1,0
127145.19,52,2,4,2,0.235522372170473,2,1
174678.01,66,2,1,1,0.2570218848635586,0,0
133898.59,47,2,3,1,0.3095936611201467,2,0
168981.98,45,2,1,2,0.1354944338029435,2,0
124306.65,62,2,1,2,0.2654885182627897,1,0
77739.74,45,2,2,2,0.117073916426296,5,1
163502.87,59,1,3,1,0.2960313471715101,0,0
138479.96,44,1,1,3,0.5504381995029262,1,1
111007.35,32,2,2,1,0.1219150990452244,1,1
45484.86,65,1,2,3,0.2662267112967686,0,1
122828.76,28,2,2,3,0.2761240004832209,1,1
164458.43,60,1,2,1,0.210844822083189,0,0
122780.86,68,1,2,1,0.5369083589342619,3,1
142237.05,42,1,3,2,0.2028258087460147,0,0
147304.76,35,1,1,3,0.1710620694941062,0,0
171208.3,42,1,2,2,0.3012083481223279,3,1
116241.09,23,1,2,3,0.1272572995606119,2,1
150967.2,48,1,1,1,0.3395208069696847,1,1
110040.4,62,2,4,2,0.5296903780249842,3,1
155866.37,59,1,3,1,0.1630117175252163,0,0
164849.23,25,2,4,2,0.1615370621479123,0,0
162176.51,37,1,3,2,0.3674377448810921,0,1
212961.66,32,1,2,1,0.3926423943982121,2,0
178525.36,63,1,2,1,0.1649091183020101,0,0
126395.47,53,2,1,2,0.3897890311372347,1,0
92949.57,29,2,2,1,0.0888567831793291,3,0
146211.79,51,1,2,3,0.5916932992416407,0,0
190540.41,39,1,3,2,0.1739695272099669,0,0
143020.52,55,2,1,3,0.1880311360050022,1,1
211499.52,69,1,3,2,0.1666727015285424,1,0
175712.74,43,1,1,1,0.2497354540507911,1,1
172864.02,62,1,2,2,0.3764834086336798,1,1
173573.42,22,2,3,2,0.1113646409945882,1,0
110222.15,29,1,2,2,0.6084738445093681,3,0
208141.93,46,1,2,2,0.3833475057344705,2,0
136011.99,46,2,1,2,0.5273949564634437,1,1
146946.22,39,2,2,2,0.0174596221158535,3,1
150339.99,51,2,1,1,0.0642423316290077,3,1
176725.28,45,1,3,1,0.3226705687009922,1,0
190938.88,32,2,3,3,0.1839302105719237,3,1
182435.49,29,1,3,3,0.2629732172424964,1,1
175042.22,36,1,2,1,0.2991334865878524,1,0
224083.17,27,1,1,2,0.1293178696661313,1,1
157017.99,36,2,3,1,0.1963235848365654,1,0
184103.47,23,2,1,1,0.1663358711629749,1,1
194519.16,56,1,1,2,0.0542155654485016,1,1
173502.21,65,1,1,1,0.3091521980907417,0,0
133172.37,49,1,4,2,0.4343815611928421,1,0
133930.71,66,2,3,2,0.0530953512964503,1,1
23485.62,29,1,2,2,0.011443244453359,1,1
198655.08,58,1,1,2,0.4390211380053117,2,1
161710.74,33,1,1,2,0.0499691928134312,2,1
155321.51,56,1,1,1,0.2271455792471375,0,0
144459.37,23,2,2,2,0.3794162404820462,0,1
20000.0,42,1,1,1,0.3055912127434576,2,0
167783.45,64,1,1,3,0.1406144395364262,1,0
176548.78,66,1,2,2,0.7556134428601057,0,0
130018.19,44,2,4,3,0.3926018679926428,0,0
125153.4,45,1,2,2,0.0407810531004341,3,0
170738.64,40,2,3,1,0.4303615836232224,1,1
129408.83,43,2,1,2,0.2732420041836342,0,0
157433.37,23,1,2,1,0.1777906658802298,5,1
195770.11,53,1,1,2,0.3525674619010776,0,1
44717.65,35,2,1,2,0.3168569785136998,4,1
185635.6,56,2,2,2,0.552124432226568,1,1
101997.69,55,1,1,2,0.3761587290987648,1,0
95236.47,41,1,1,1,0.0295241389309478,2,0
239760.57,40,2,2,1,0.4774128017092147,0,1
92449.3,31,2,2,1,0.3955169841868894,1,1
232133.65,46,2,1,2,0.2341591106004557,1,1
160237.94,36,1,3,1,0.4018558466544647,1,0
125586.31,63,1,3,2,0.1404722986645686,3,1
174365.26,26,1,1,2,0.1940614696187682,1,1
168198.53,25,2,1,2,0.1753161550516568,1,0
157443.84,34,2,1,1,0.5081085397108365,1,0
20000.0,32,2,1,1,0.4126251772598945,2,1
145083.02,29,2,2,2,0.4038429635402862,1,1
48709.61,43,1,1,1,0.2287970384023599,2,1
201176.53,40,2,4,2,0.4246079400811728,2,1
128537.78,56,1,3,2,0.1508836169384388,1,1
181330.68,47,2,2,3,0.2830889982272376,2,1
207214.65,26,2,2,2,0.3530336330765466,0,1
114900.42,48,1,1,3,0.3211480998463476,3,0
100750.34,41,1,2,2,0.0940075299767333,1,0
157834.69,30,1,3,1,0.3767480668019902,2,0
180944.31,46,1,2,2,0.5073804912316741,0,0
25583.63,41,1,2,2,0.4148598104829529,1,1
207187.7,61,2,1,1,0.2209685822057893,0,0
157759.53,22,2,1,2,0.331533995097184,0,0
109802.58,30,1,1,2,0.185876502339821,1,1
116595.48,44,1,1,2,0.0653760489259952,2,1
132537.11,61,2,1,1,0.1553252130709631,1,1
87479.61,37,2,2,1,0.5795694650793749,1,1
191509.59,64,1,2,1,0.4089938726799176,1,1
199366.73,39,1,3,1,0.4820588244822885,1,1
212387.1,24,1,2,2,0.2119147610219341,3,1
187163.2,52,1,3,2,0.6106554271993045,0,1
101764.73,67,1,1,1,0.1181694994360712,3,1
165562.51,67,1,1,1,0.346590683554132,5,1
128161.79,52,1,4,1,0.1705385425493433,0,1
229932.36,27,1,1,3,0.115174359396192,2,0
100606.33,55,1,2,3,0.2383344250351171,3,1
82071.3,68,2,2,2,0.3388787659315899,1,1
125958.31,42,1,2,1,0.0649949732955115,2,1
114158.88,62,1,1,2,0.3504990126538595,2,1
146302.62,65,1,1,2,0.3580300758716277,1,1
99873.53,46,1,2,3,0.3416012805674369,1,1
158994.71,37,2,1,2,0.3144070878016423,2,1
131469.28,36,1,1,1,0.2143839453001913,1,1
265181.94,60,1,1,1,0.1716647883702532,2,1
137185.96,68,1,1,1,0.4978753970719964,1,1
82472.2,38,1,2,2,0.046985495502043,1,0
101231.7,26,1,3,1,0.4877268723610493,2,0
131099.61,47,1,1,2,0.3758772274096812,2,0
125251.73,66,2,1,1,0.3039964364962431,1,1
123012.02,29,1,4,2,0.2131700512380738,0,1
74141.32,42,1,2,1,0.5504722504979972,2,0
152321.83,66,1,3,2,0.1309323975126246,1,0
194751.92,46,1,3,1,0.1300412161965171,2,1
138626.19,37,1,2,1,0.2497121347717356,3,1
225169.92,65,1,1,1,0.372948322762294,2,1
199779.08,41,2,1,2,0.3120740955633889,1,1
148272.47,46,2,1,2,0.2040708163659568,1,0
76660.74,67,1,3,2,0.677023714047197,0,1
217073.8,46,1,1,2,0.2678852188911653,0,0
138446.53,57,1,3,1,0.2022447891499444,0,1
159258.78,35,1,4,1,0.4019183602893119,0,0
221137.41,49,2,2,1,0.1297874400372541,0,1
112378.24,46,1,2,3,0.1650811924544255,2,1
200356.67,30,1,3,2,0.1326380649992744,1,0
151707.62,51,2,3,1,0.0469287671705836,0,1
144383.6,58,1,1,3,0.163131284543882,2,1
125638.57,25,1,3,2,0.3115851841333592,1,1
233186.64,23,2,3,2,0.2030613995253508,0,0
266002.04,32,1,3,2,0.3766748203454343,0,0
129131.66,61,1,4,1,0.3203423404298973,0,1
167429.76,64,1,1,3,0.4771474532090203,1,1
151409.06,64,1,3,2,0.2806969660322571,3,1
138676.06,45,2,2,1,0.2796499407558181,0,0
179655.06,54,1,1,1,0.3051095363205447,2,1
269605.48,37,1,3,2,0.2614927361035873,2,1
206205.64,57,2,2,2,0.588483913153031,1,0
133883.98,60,1,1,1,0.2449576336844705,2,1
202086.23,49,1,1,1,0.4276296643115922,3,0
115686.04,32,1,3,1,0.1359963533200453,2,1
194603.38,39,1,4,1,0.517467732955619,2,1
149178.86,62,1,4,1,0.1787993891167535,0,1
169340.43,36,2,2,1,0.0876742214678812,0,0
258162.74,47,1,1,1,0.1354074067708917,1,0
104530.63,32,1,1,1,0.1498048423483658,1,1
152443.0,68,2,2,2,0.357014415099536,1,0
152261.14,23,1,1,2,0.486568916152555,1,1
220709.36,50,1,1,3,0.1476150604368638,0,1
74167.87,28,2,2,2,0.2769744526427867,0,1
179196.41,51,1,3,1,0.4862921255121897,0,1
124929.89,26,2,1,1,0.2200993669347555,3,1
142410.75,39,2,2,3,0.3134834122472785,1,0
169790.99,58,2,2,1,0.1954084038114587,0,0
209369.3,37,1,2,1,0.139153315459698,1,0
110193.16,47,1,2,1,0.0625638110945656,1,1
130734.32,36,1,1,1,0.2165857659335591,2,0
233453.48,24,1,2,2,0.2801115407358989,0,0
142647.13,47,1,3,1,0.2451986144072706,3,1
80947.77,26,2,1,1,0.6667396692471315,0,0
184011.51,67,1,2,2,0.2090747262340083,2,0
117536.12,62,1,1,3,0.113637590960447,0,1
164907.92,49,1,4,1,0.2146339329159939,2,1
125821.93,48,1,3,2,0.5018896517996472,1,1
167378.08,53,2,1,3,0.104657070503526,1,1
169265.87,31,1,3,2,0.1899741549230756,2,1
65376.77,21,1,1,2,0.3196600318790677,4,1
80144.09,23,1,1,1,0.1613901790776312,1,1
181103.5,26,1,2,1,0.3720834496567554,0,0
55907.55,68,1,1,1,0.541174944048432,4,1
211789.11,53,2,1,2,0.5663903958431861,2,1
28806.03,50,2,2,2,0.2616922966748441,0,1
274649.98,48,1,2,2,0.3840936796569109,2,0
213975.93,54,2,2,2,0.4041055403856805,1,1
112653.84,43,1,1,2,0.1135183593287436,1,0
205841.69,45,1,2,1,0.1834480514300036,2,1
102028.04,21,2,1,2,0.5138742534212652,2,1
128372.09,21,1,2,2,0.4655794109160413,1,0
198790.84,33,2,2,1,0.1979619369935673,2,1
249353.06,42,1,1,3,0.3585045597422398,1,0
204438.48,28,1,3,3,0.5599218537349778,1,0
210330.41,64,1,1,1,0.1801153220331744,2,0
161027.07,38,2,1,2,0.1767197704615103,0,0
209585.37,35,1,1,2,0.1569530630554875,0,0
124197.76,59,1,1,1,0.504354989988994,1,1
56509.18,59,1,1,1,0.2632658718517118,1,0
148536.86,23,2,1,2,0.6260945827593044,1,1
124087.37,25,2,2,1,0.2979010861280575,1,1
168181.59,61,1,4,2,0.3609968335298418,0,0
209212.83,65,1,4,1,0.5212592464854751,2,1
127118.34,51,2,1,1,0.0754909072734912,1,0
98237.88,61,2,2,1,0.1710418470202799,2,1
220467.37,61,1,2,2,0.2247950811473321,1,0
140103.11,64,1,2,1,0.145715318227195,1,0
182972.56,48,2,2,2,0.2394927866825418,0,1
171836.93,64,2,2,2,0.3249427701552174,0,0
20000.0,57,1,1,1,0.4273439510603686,0,1
143127.57,36,1,1,2,0.5372678909656088,0,1
114357.71,46,2,2,1,0.3387027640871097,1,1
119524.39,51,2,3,2,0.1351396027680106,1,1
177539.88,64,1,1,1,0.7228958154309791,3,1
194382.77,68,1,1,2,0.3914933618025939,2,0
58969.83,39,1,3,1,0.2066131318071945,1,1
140182.51,32,1,3,2,0.693662498865679,1,0
137251.14,68,1,1,2,0.2007635889715064,0,0
151039.69,33,1,2,2,0.1914496596535568,1,0
140483.07,54,2,2,2,0.1990505451114145,2,0
167087.8,53,1,3,1,0.2028792267649092,1,1
253037.4,63,1,1,1,0.3034234161046101,0,0
98798.57,69,2,1,3,0.4198662585376976,2,1
101512.81,30,1,2,2,0.3896061418824537,0,1
197565.31,69,1,3,2,0.0742240816697254,1,1
93937.81,48,2,1,1,0.1641534185906367,0,0
230439.04,33,1,2,2,0.2145367715787076,0,0
134132.48,35,2,2,1,0.3291072256759394,0,1
245470.83,41,2,1,1,0.2541842415127608,3,1
78086.1,42,1,1,2,0.3134059123144675,1,1
169418.79,34,2,1,1,0.288087945166794,3,1
119931.62,60,2,1,2,0.1128591880182318,2,0
123117.71,37,2,1,3,0.5837098716199614,0,0
222663.77,68,1,3,2,0.0380273543343603,1,1
139707.03,47,1,1,1,0.3100928901603035,0,0
196201.35,54,1,2,2,0.2622552006896864,1,1
169480.71,61,2,2,1,0.2419633636110073,3,1
126062.57,31,1,1,2,0.2642137838262137,3,1
120536.42,28,1,1,2,0.215095471803001,0,1
151269.42,64,2,2,2,0.2452288580347029,0,0
191302.36,69,2,1,1,0.2597471514552255,2,0
99358.44,31,2,1,2,0.1628480207117337,2,0
100242.58,55,1,2,2,0.3047531280567715,1,1
154767.21,22,2,1,2,0.4795582998333058,1,0
169171.75,34,2,2,1,0.0734199109591829,0,1
108136.88,36,2,2,2,0.3136625234326638,1,1
178898.93,69,1,1,1,0.2845377803278165,3,1
153868.42,50,1,2,2,0.552954563205124,0,0
91306.0,31,1,1,1,0.2891076325063739,0,1
165712.37,53,2,1,1,0.2815970645194099,0,0
134486.66,53,1,1,1,0.1631139200525723,1,0
129128.48,65,1,1,1,0.1663821410301605,2,0
70820.58,56,1,2,1,0.3068584300404368,2,1
154982.57,26,1,3,2,0.212957703650914,0,0
112061.74,22,1,1,2,0.099984316681097,2,0
170884.04,47,1,1,1,0.3260687055238248,2,1
170980.5,27,2,1,2,0.1232469640754876,0,1
116468.99,57,1,4,1,0.2669682699354661,0,1
160659.83,69,2,2,2,0.1325387487561336,2,1
119181.93,37,1,2,1,0.7292605223425528,0,1
71150.18,63,2,1,1,0.3552183153243425,0,1
180985.57,43,2,2,1,0.3663680399126467,0,0
162166.97,34,1,3,3,0.3081125671805601,3,1
210020.7,51,1,2,2,0.6267320807394421,0,0
179751.47,26,2,3,1,0.5114719194304901,4,1
124912.15,47,1,1,2,0.2476417512523962,1,1
109090.06,37,2,2,1,0.2511926493924961,1,0
122450.91,32,1,1,3,0.2489019476422111,2,1
119360.57,55,1,3,3,0.3496237856255674,2,0
188596.01,38,1,1,1,0.4569558624182436,0,1
149594.34,63,1,2,3,0.3409504521857396,1,0
114234.81,66,2,2,3,0.3583299431363522,1,1
159192.48,42,1,2,1,0.4464756790649552,0,0
74405.83,41,1,2,2,0.2517333262852223,1,0
112876.47,43,2,1,2,0.0895758693365272,2,1
