order_id,order_date,ship_date,customer_id,segment,region,city,channel,payment_method,product_id,category,subcategory,product_name,quantity,unit_price,discount_pct,sales,cost,profit
ORDUXSJL5JR,2025-02-04,2025-02-10,C3R135NB,Consumer,Ontario,Mississauga,In-Store,Credit Card,1025,Technology,Accessories,Accessories Item 11,4,1056.06,0.0,4224.26,2619.04,1605.22
ORDOASI3RUF,2023-09-21,2023-09-23,CNGEIHHH,Corporate,Ontario,Hamilton,Online,Credit Card,1135,Furniture,Chairs,Chairs Item 1,6,111.4,0.15,568.13,367.61,200.52
ORDAQMLOPE8,2025-12-03,2025-12-07,C8NPTZXY,Consumer,Ontario,Toronto,Online,Credit Card,1042,Technology,Computers,Computers Item 13,2,1030.53,0.05,1958.0,1277.86,680.14
ORD8I1M1EEQ,2024-12-12,2024-12-13,CSEO5GNG,Corporate,British Columbia,Vancouver,Online,Credit Card,1179,Furniture,Bookcases,Bookcases Item 15,1,897.64,0.25,673.23,493.7,179.53
ORDUKBPXVDX,2023-02-01,2023-02-02,CBURIORU,Corporate,Ontario,,Online,Debit,1104,Office Supplies,Storage,Storage Item 15,5,19.06,0.05,90.54,42.89,47.65
ORDWMX5SKJM,2023-09-28,2023-09-29,COC79IHO,Corporate,Newfoundland and Labrador,St. John's,In-Store,Credit Card,1096,Office Supplies,Storage,Storage Item 7,6,70.82,0.05,403.69,191.22,212.47
ORD1RK8A19Z,2025-03-22,2025-03-27,C6SCQWYP,Corporate,Saskatchewan,Saskatoon,Online,Debit,1045,Technology,Copiers,Copiers Item 1,2,426.04,0.0,852.09,528.3,323.79
ORD6OW3DV99,2025-08-04,2025-08-05,CHGMEXS0,Consumer,Quebec,Longueuil,Online,Debit,1165,Furniture,Bookcases,Bookcases Item 1,6,772.48,0.2,3707.9,2549.18,1158.72
ORDZ8RY8YSL,2025-10-12,2025-10-17,C6MYAM0R,Corporate,Nova Scotia,Halifax,Online,Debit,1017,Technology,Accessories,Accessories Item 3,6,1069.63,0.1,5776.02,3979.04,1796.98
ORDTYCI6VRS,2025-07-21,2025-07-23,CYYYPF98,Corporate,British Columbia,Surrey,In-Store,Debit,1079,Office Supplies,Binders,Binders Item 5,6,34.42,0.0,206.51,92.93,113.58
ORDO52UNMAH,2023-03-23,2023-03-27,C9698Y68,Corporate,Prince Edward Island,Summerside,Wholesale,Credit Card,1049,Technology,Copiers,Copiers Item 5,1,441.92,0.0,441.92,273.99,167.93
ORD7KA10553,2025-03-10,2025-03-16,C68MB75M,Home Office,Ontario,Kitchener,In-Store,Bank Transfer,1153,Furniture,Tables,Tables Item 4,6,843.46,0.05,4807.69,2783.4,2024.29
ORDC91RGTEO,2023-05-01,2023-05-07,C2ZFQ1L4,Home Office,Prince Edward Island,Charlottetown,In-Store,Credit Card,1070,Office Supplies,Paper,Paper Item 11,6,124.49,0.15,634.91,336.13,298.78
ORD4ZT1D0BB,2023-03-25,2023-03-25,CJBLVWPP,Corporate,Ontario,Windsor,In-Store,Debit,1065,Office Supplies,Paper,Paper Item 6,3,35.57,0.1,96.03,48.01,48.02
ORDFU73DWA9,2025-01-28,2025-02-03,CU3VCWIK,Home Office,Ontario,Hamilton,In-Store,Credit Card,1005,Technology,Phones,Phones Item 6,6,637.63,0.0,3825.76,2371.97,1453.79
ORDLB92KERB,2024-06-08,2024-06-15,C3F5KVRQ,Consumer,New Brunswick,Fredericton,Online,PayPal,1069,Office Supplies,Paper,Paper Item 10,4,11.84,0.1,42.63,21.32,21.31
ORDJXMGVIN3,2024-12-11,2024-12-16,CKIU8MXW,Home Office,Quebec,Longueuil,Online,Debit,1018,Technology,Accessories,Accessories Item 4,2,756.24,0.3,1058.74,937.74,121.0
ORDD7LCSYUL,2025-07-22,2025-07-23,CDFZOJXC,Home Office,Ontario,Hamilton,In-Store,Credit Card,1079,Office Supplies,Binders,Binders Item 5,2,36.4,0.1,65.52,32.76,32.76
ORD4I8DHTO1,2023-03-17,2023-03-22,CQJLKT5A,Consumer,Ontario,Brampton,Online,PayPal,1056,Technology,Copiers,Copiers Item 12,5,749.86,0.05,3561.83,2324.56,1237.27
ORDN97DNX6U,2024-08-01,2024-08-06,CVDOYWI3,Corporate,Ontario,London,Online,Credit Card,1191,Furniture,Furnishings,Furnishings Item 12,1,613.05,0.1,551.75,337.18,214.57
ORD1R0ONNQ5,2025-07-03,2025-07-08,CPRPN53C,Consumer,Ontario,Toronto,In-Store,PayPal,1038,Technology,Computers,Computers Item 9,2,502.94,0.05,955.59,623.65,331.94
ORDM7CZBYTG,2024-04-27,2024-04-30,C2PXFO5V,Corporate,Quebec,Laval,Online,Debit,1132,Office Supplies,Labels,Labels Item 13,3,107.16,0.0,321.48,144.67,176.81
ORD0PMJBBUL,2024-07-27,2024-07-31,C9GZWXC1,Consumer,Quebec,Gatineau,In-Store,Credit Card,1022,Technology,Accessories,Accessories Item 8,3,199.9,0.05,569.72,371.82,197.9
ORD9J650TPE,2024-06-29,2024-07-04,C4PV2PX8,Consumer,Manitoba,Winnipeg,In-Store,Debit,1129,Office Supplies,Labels,Labels Item 10,2,75.04,0.1,135.08,67.54,67.54
ORDHE9HF5F3,2025-09-21,2025-09-24,C97GHH6K,Consumer,Ontario,London,Online,Debit,1010,Technology,Phones,Phones Item 11,4,884.5,0.05,3361.11,2193.56,1167.55
ORDNEVVGU4U,2023-02-24,2023-03-02,CM5LLICC,Consumer,Manitoba,Winnipeg,In-Store,Credit Card,1135,Furniture,Chairs,Chairs Item 1,6,108.62,0.05,619.16,358.46,260.7
ORDRSDHDJRB,2025-08-20,2025-08-25,CT6TTW8C,Home Office,Quebec,Montreal,Online,PayPal,1058,Technology,Copiers,Copiers Item 14,6,680.07,0.1,3672.4,2529.88,1142.52
ORDMLZ7OZ3Z,2025-06-13,2025-06-15,CDMSDO1H,Consumer,Alberta,Calgary,In-Store,Credit Card,1099,Office Supplies,Storage,Storage Item 10,2,3.62,0.15,6.16,3.26,2.9
ORD3NLQ4D92,2025-06-09,2025-06-13,CHMWRI7C,Consumer,Alberta,Red Deer,Online,Credit Card,1180,Furniture,Furnishings,Furnishings Item 1,3,176.33,0.0,529.0,290.95,238.05
ORDL5YD6T0F,2024-03-27,2024-04-02,CRJLA1UB,Corporate,Nova Scotia,Halifax,Online,Credit Card,1145,Furniture,Chairs,Chairs Item 11,3,247.51,0.2,594.02,408.39,185.63
ORDTFQK5VOZ,2024-07-19,2024-07-22,C8KOOTVE,Consumer,Ontario,Mississauga,Online,PayPal,1087,Office Supplies,Binders,Binders Item 13,2,86.78,0.05,164.88,78.1,86.78
ORDAO4ELMKQ,2024-02-09,2024-02-14,CKM8SDZ1,Consumer,Quebec,Laval,In-Store,Credit Card,1183,Furniture,Furnishings,Furnishings Item 4,5,580.21,0.0,2901.05,1595.58,1305.47
ORD6GB26NNW,2023-10-03,2023-10-04,C10K3C29,Consumer,Nova Scotia,Halifax,In-Store,PayPal,1011,Technology,Phones,Phones Item 12,6,911.61,0.1,4922.67,3391.17,1531.5
ORDG6ZIQ2AZ,2025-08-17,2025-08-20,CHI886WM,Home Office,Alberta,Edmonton,In-Store,Debit,1124,Office Supplies,Labels,Labels Item 5,6,18.83,0.3,79.07,50.83,28.24
ORDQ2E3ANX9,2024-07-08,2024-07-13,C87ZJYUR,Home Office,Ontario,Mississauga,In-Store,Debit,1127,Office Supplies,Labels,Labels Item 8,2,36.89,0.0,73.79,33.2,40.59
ORDLLWUCLTO,2025-03-03,2025-03-10,COO2EUFF,Corporate,British Columbia,Surrey,In-Store,Credit Card,1077,Office Supplies,Binders,Binders Item 3,2,98.12,0.15,166.8,88.31,78.49
ORDQE2JPQFL,2023-04-21,2023-04-26,C8OK9OKV,Consumer,Alberta,Lethbridge,In-Store,Credit Card,1155,Furniture,Tables,Tables Item 6,5,561.14,0.2,2244.57,1543.14,701.43
ORDFHURJG8H,2025-05-14,2025-05-19,CXHUVAPE,Consumer,Ontario,Windsor,Online,Credit Card,1089,Office Supplies,Binders,Binders Item 15,2,19.54,0.0,39.08,17.59,21.49
ORDSZK6OWP1,2024-12-23,2024-12-25,CVGFT1QY,Consumer,British Columbia,Surrey,Wholesale,Debit,1149,Furniture,Chairs,Chairs Item 15,6,347.1,0.2,1666.07,1145.42,520.65
ORDL4Y1W9TW,2025-12-29,2026-01-03,C6PCFL61,Consumer,Manitoba,Brandon,In-Store,Credit Card,1051,Technology,Copiers,Copiers Item 7,4,1017.22,0.2,3255.11,2522.71,732.4
ORD8ABG7YCF,2023-05-27,2023-05-29,C178XLQ6,Consumer,Quebec,Quebec City,In-Store,Credit Card,1181,Furniture,Furnishings,Furnishings Item 2,6,464.71,0.1,2509.43,1533.54,975.89
ORDSV7KCM6F,2024-08-14,2024-08-14,CIOA1KNE,Consumer,Ontario,Mississauga,Online,Credit Card,1116,Office Supplies,Art,Art Item 12,1,17.23,0.0,17.23,7.75,9.48
ORDDRSX8UW3,2024-07-14,2024-07-15,CNLBUM5B,Home Office,Quebec,Longueuil,In-Store,Credit Card,1119,Office Supplies,Art,Art Item 15,2,96.18,0.0,192.36,86.56,105.8
ORDH0SRYMO7,2024-08-13,2024-08-17,C7TSNU7M,Corporate,British Columbia,Vancouver,Online,Credit Card,1001,Technology,Phones,Phones Item 2,4,419.23,0.1,1509.22,1039.68,469.54
ORDUXU8FNQR,2023-03-01,2023-03-08,CSUWYZ9C,Consumer,Quebec,Quebec City,Online,Credit Card,1013,Technology,Phones,Phones Item 14,1,959.02,0.0,959.02,594.59,364.43
ORDHMG4TLLO,2024-06-02,2024-06-05,CFGT85A8,Home Office,British Columbia,Victoria,Online,Gift Card,1022,Technology,Accessories,Accessories Item 8,4,191.58,0.0,766.32,475.12,291.2
ORDPND7BRLU,2023-11-25,2023-12-01,CRK9Q1GF,Consumer,Quebec,Longueuil,In-Store,Gift Card,1095,Office Supplies,Storage,Storage Item 6,6,46.2,0.05,263.34,124.74,138.6
ORDSWVWY4QL,2024-11-07,2024-11-13,CSZ5UKLK,Corporate,Saskatchewan,Regina,Wholesale,Credit Card,1075,Office Supplies,Binders,Binders Item 1,3,83.36,0.0,250.07,112.53,137.54
ORDNF2SU8KH,2023-09-12,2023-09-16,CGMNH588,Consumer,Alberta,Lethbridge,Online,Debit,1092,Office Supplies,Storage,Storage Item 3,6,20.39,0.0,122.36,55.06,67.3
ORDPVR35RH2,2024-04-21,2024-04-27,CDZGCIQY,Home Office,Manitoba,Brandon,In-Store,Credit Card,1039,Technology,Computers,Computers Item 10,6,253.67,0.1,1369.81,943.64,426.17
ORD7WVLL7AJ,2024-11-10,2024-11-13,CAYJWUT9,Consumer,Quebec,Laval,Online,Debit,1157,Furniture,Tables,Tables Item 8,2,102.84,0.05,195.4,113.12,82.28
ORDYQB5SQX1,2023-03-12,2023-03-15,CWR1FW72,Home Office,Ontario,Mississauga,Online,Credit Card,1043,Technology,Computers,Computers Item 14,6,704.58,0.05,4016.12,2621.04,1395.08
ORDFP3ST3IZ,2025-05-12,2025-05-17,CZLF6EGO,Corporate,Alberta,Edmonton,In-Store,Debit,1117,Office Supplies,Art,Art Item 13,4,68.77,0.0,275.08,123.78,151.3
ORDG4NOPKQ6,2025-02-23,2025-02-28,CUHEDSF3,Consumer,Ontario,Toronto,Online,Credit Card,1150,Furniture,Tables,Tables Item 1,2,469.6,0.2,751.37,516.57,234.8
ORDIISCSTIW,2023-03-04,2023-03-08,C0UHLLAW,Consumer,Quebec,Montreal,In-Store,Debit,1072,Office Supplies,Paper,Paper Item 13,1,114.81,0.0,114.81,51.66,63.15
ORDOCLGPBV6,2023-03-12,2023-03-15,C6TDMKRZ,Corporate,Ontario,Windsor,Online,Credit Card,1120,Office Supplies,Labels,Labels Item 1,1,87.87,0.15,74.69,39.54,35.15
ORD3K3857I7,2025-07-20,2025-07-27,CATM074T,Consumer,Quebec,Montreal,Online,Debit,1020,Technology,Accessories,Accessories Item 6,4,737.87,0.0,2951.47,1829.91,1121.56
ORDR32BM2OF,2023-11-07,2023-11-07,CFLHRGGN,Consumer,British Columbia,Richmond,In-Store,Credit Card,1083,Office Supplies,Binders,Binders Item 9,4,10.36,0.1,37.29,18.64,18.65
ORDS6RO1MK8,2025-08-01,2025-08-01,C8H5CHO7,Corporate,Quebec,Quebec City,Online,Credit Card,1165,Furniture,Bookcases,Bookcases Item 1,5,863.8,0.0,4319.0,2375.45,1943.55
ORDQQQ0KDQ1,2024-07-01,2024-07-04,CC2DB2AT,Consumer,Quebec,Gatineau,In-Store,PayPal,1114,Office Supplies,Art,Art Item 10,1,34.71,0.0,34.71,15.62,19.09
ORDO93NKJJO,2024-01-11,2024-01-11,CQPDJBF3,Consumer,Ontario,Brampton,In-Store,Credit Card,1172,Furniture,Bookcases,Bookcases Item 8,2,524.8,0.0,1049.59,577.28,472.31
ORDEDHUTJ4D,2023-10-27,2023-10-29,CYVR225N,Consumer,Ontario,Toronto,Online,Credit Card,1125,Office Supplies,Labels,Labels Item 6,6,41.52,0.05,236.67,112.11,124.56
ORDS9DMUB6D,2024-12-23,2024-12-27,CMNOMTCY,Consumer,Quebec,Quebec City,In-Store,Debit,1143,Furniture,Chairs,Chairs Item 9,2,154.83,0.0,309.66,170.32,139.34
ORDP2IAD7WY,2023-05-01,2023-05-04,CWDMJHW0,Consumer,Saskatchewan,Regina,Online,Credit Card,1038,Technology,Computers,Computers Item 9,5,472.72,0.0,2363.62,1465.44,898.18
ORDO9B62ZFL,2024-03-17,2024-03-18,CPJ3C7EI,Consumer,Nova Scotia,Sydney,In-Store,Credit Card,1124,Office Supplies,Labels,Labels Item 5,3,16.98,0.25,38.2,22.92,15.28
ORD7QSWNG8V,2024-01-15,2024-01-17,CZSKDZ7E,Home Office,New Brunswick,Moncton,Online,Debit,1039,Technology,Computers,Computers Item 10,5,219.87,0.05,1044.37,681.59,362.78
ORDEXGEXY7V,2023-06-18,2023-06-22,CDB5EZ8K,Consumer,Ontario,Mississauga,Online,Debit,1102,Office Supplies,Storage,Storage Item 13,6,130.18,0.0,781.1,351.49,429.61
ORDCOR6K8D3,2024-01-22,2024-01-29,CKPSV1U7,Corporate,Ontario,London,Online,Credit Card,1081,Office Supplies,Binders,Binders Item 7,5,114.96,0.0,574.79,258.66,316.13
ORD2711X9FT,2024-08-02,2024-08-08,CDXZQ3S0,Corporate,Quebec,Laval,In-Store,Credit Card,1045,Technology,Copiers,Copiers Item 1,1,418.93,,418.93,259.74,159.19
ORD7IIK3BUL,2025-01-12,2025-01-16,C1ZGRTAV,Corporate,British Columbia,Vancouver,Online,Credit Card,1174,Furniture,Bookcases,Bookcases Item 10,1,263.9,0.05,250.7,145.14,105.56
ORD6914RIVD,2023-04-05,2023-04-06,CDQBNSC4,Consumer,Alberta,Calgary,Wholesale,Debit,1086,Office Supplies,Binders,Binders Item 12,2,117.96,0.3,165.14,106.16,58.98
ORDJ1Z1175Y,2025-08-14,2025-08-15,C2CTTHOH,Consumer,Alberta,Edmonton,In-Store,Credit Card,1120,Office Supplies,Labels,Labels Item 1,4,89.65,,358.6,161.37,197.23
ORDCC09V9VI,2025-08-20,2025-08-23,C06H9NFM,Consumer,Quebec,Quebec City,Online,Credit Card,1190,Furniture,Furnishings,Furnishings Item 11,1,850.4,0.0,850.4,467.72,382.68
ORDBCC38TGG,2025-01-28,2025-01-29,COLQQ6OF,Corporate,Quebec,Montreal,In-Store,Debit,1151,Furniture,Tables,Tables Item 2,3,622.42,0.25,1400.45,1027.0,373.45
ORD5VHG0P38,2025-10-10,2025-10-15,CK4YBT5D,Corporate,Newfoundland and Labrador,Corner Brook,In-Store,Credit Card,1143,Furniture,Chairs,Chairs Item 9,3,175.05,0.25,393.86,288.83,105.03
ORDVLAF2MA6,2024-04-14,2024-04-16,CZ17PSPN,Consumer,Ontario,Brampton,Online,Credit Card,1082,Office Supplies,Binders,Binders Item 8,6,16.89,0.05,96.26,45.6,50.66
ORD154CLEYC,2025-06-19,2025-06-25,CEJBFGFO,Corporate,Manitoba,Brandon,Online,Credit Card,1122,Office Supplies,Labels,Labels Item 3,6,36.36,0.05,207.28,98.18,109.1
ORDT8CPPBCR,2025-03-08,2025-03-10,CDLXLZI6,Consumer,Alberta,Calgary,In-Store,PayPal,1045,Technology,Copiers,Copiers Item 1,2,401.37,0.1,722.46,497.7,224.76
ORDNY4BMYZV,2024-09-08,2024-09-11,CIOE59I4,Consumer,Ontario,Brampton,In-Store,PayPal,1110,Office Supplies,Art,Art Item 6,6,68.69,0.0,412.14,185.46,226.68
ORD655XS1IR,2023-07-16,2023-07-21,C0P2OZCX,Consumer,Nova Scotia,Halifax,In-Store,PayPal,1061,Office Supplies,Paper,Paper Item 2,3,19.9,0.0,59.7,26.87,32.83
ORD3EV0OLB8,2024-09-03,2024-09-04,C3RCRX0C,Consumer,Saskatchewan,Regina,In-Store,Credit Card,1090,Office Supplies,Storage,Storage Item 1,4,28.94,0.0,115.77,52.1,63.67
ORD567ZFH64,2025-09-14,2025-09-20,CF9WJME9,Home Office,Alberta,Lethbridge,Online,Credit Card,1167,Furniture,Bookcases,Bookcases Item 3,3,206.75,0.0,620.26,341.14,279.12
ORD9G1MKMAD,2025-12-15,2025-12-19,CC634QUS,Corporate,Ontario,Brampton,Online,Gift Card,1062,Office Supplies,Paper,Paper Item 3,1,3.6,0.05,3.42,1.62,1.8
ORD71ZE3MRJ,2024-05-06,2024-05-11,CDIOVF99,Consumer,Ontario,Brampton,In-Store,Gift Card,1097,Office Supplies,Storage,Storage Item 8,6,21.78,0.0,130.69,58.81,71.88
ORD6PZG1ZQX,2023-09-29,2023-10-02,CAXZM42J,Consumer,British Columbia,Victoria,Online,Credit Card,1124,Office Supplies,Labels,Labels Item 5,1,16.04,0.0,16.04,7.22,8.82
ORDI4WK6H3B,2025-03-30,2025-04-06,CUPOZPG7,Corporate,Ontario,Brampton,In-Store,Credit Card,1046,Technology,Copiers,Copiers Item 2,1,80.68,0.0,80.68,50.02,30.66
ORDU77DA330,2023-03-25,2023-03-31,CO9HLFB6,Corporate,Ontario,Brampton,Online,Credit Card,1100,Office Supplies,Storage,Storage Item 11,2,26.92,0.2,43.07,24.23,18.84
ORDPDDFBNQZ,2023-06-15,2023-06-16,CNWFV5QH,Consumer,Quebec,Montreal,In-Store,Credit Card,1112,Office Supplies,Art,Art Item 8,4,76.24,0.0,304.96,137.23,167.73
ORDWMAXI6E3,2024-09-07,2024-09-11,CUPSR4PP,Consumer,Ontario,,Online,Credit Card,1171,Furniture,Bookcases,Bookcases Item 7,5,644.74,0.0,3223.68,1773.03,1450.65
ORDPRW1FC59,2025-12-21,2025-12-28,C56SQVM3,Corporate,Alberta,Calgary,In-Store,Credit Card,1023,Technology,Accessories,Accessories Item 9,1,1162.9,0.2,930.32,721.0,209.32
ORDKIPVUBGQ,2023-12-27,2023-12-29,CVIBBOVL,Consumer,Quebec,Quebec City,Online,Credit Card,1102,Office Supplies,Storage,Storage Item 13,3,123.02,0.05,350.6,166.07,184.53
ORDLM7S5NHC,2024-04-30,2024-05-04,CQGE0QPK,Consumer,Ontario,Brampton,In-Store,Debit,1117,Office Supplies,Art,Art Item 13,6,68.69,0.0,412.14,185.47,226.67
ORD91LR5MPI,2023-12-20,2023-12-26,CPE4KI6J,Consumer,Quebec,Laval,In-Store,Credit Card,1080,Office Supplies,Binders,Binders Item 6,4,117.66,0.1,423.56,211.78,211.78
ORDPRW1CRXV,2024-04-27,2024-04-29,CMSVZI1K,Consumer,Ontario,Toronto,Online,Credit Card,1054,Technology,Copiers,Copiers Item 10,2,95.67,0.05,181.78,118.63,63.15
ORDNODJXF6L,2023-01-08,2023-01-12,CAR557M8,Consumer,Ontario,Hamilton,Online,PayPal,1072,Office Supplies,Paper,Paper Item 13,6,112.71,0.0,676.25,304.31,371.94
ORDR9S9RWMX,2024-10-13,2024-10-17,CZXVFKXQ,Consumer,Quebec,Longueuil,In-Store,Debit,1001,Technology,Phones,Phones Item 2,6,403.04,0.05,2297.31,1499.3,798.01
ORD6R95TIBE,2024-10-15,2024-10-16,CGAVK3RR,Consumer,Quebec,Montreal,Online,PayPal,1121,Office Supplies,Labels,Labels Item 2,1,45.21,0.0,45.21,20.34,24.87
ORDUQQFM7Y9,2023-12-12,2023-12-13,CEFS12WW,Consumer,Ontario,Brampton,In-Store,Credit Card,1108,Office Supplies,Art,Art Item 4,3,41.81,0.0,125.42,56.44,68.98
ORD0V6Q99XD,2023-10-17,2023-10-21,C7C5IXB0,Home Office,British Columbia,Burnaby,In-Store,Debit,1019,Technology,Accessories,Accessories Item 5,3,942.58,0.1,2544.97,1753.2,791.77
ORDHMOXRSSH,2025-04-14,2025-04-15,CM6Y15AG,Consumer,Quebec,Quebec City,In-Store,Credit Card,1147,Furniture,Chairs,Chairs Item 13,6,212.16,0.1,1145.67,700.13,445.54
ORDHQWAI2J5,2023-07-25,2023-08-01,C1C3MD1T,Consumer,British Columbia,Burnaby,Online,Gift Card,1102,Office Supplies,Storage,Storage Item 13,4,129.07,0.0,516.27,232.32,283.95
ORDB7OZUZZ2,2023-02-21,2023-02-25,CLQPWTX3,Home Office,Ontario,Mississauga,Online,Credit Card,1185,Furniture,Furnishings,Furnishings Item 6,3,526.04,0.0,1578.13,867.97,710.16
ORDCQU15QWZ,2023-02-14,2023-02-19,COQ7EO71,Home Office,Alberta,Calgary,Online,Debit,1091,Office Supplies,Storage,Storage Item 2,6,85.4,0.0,512.39,230.58,281.81
ORD60WGENKA,2025-08-24,2025-08-27,CW4EK924,Corporate,Quebec,Longueuil,Online,Credit Card,1067,Office Supplies,Paper,Paper Item 8,1,8.06,0.1,7.26,3.63,3.63
ORDI41KKK6Z,2024-02-04,2024-02-06,CJPSLHXQ,Consumer,Ontario,Windsor,In-Store,PayPal,1109,Office Supplies,Art,Art Item 5,4,42.0,0.1,151.21,75.61,75.6
ORDH16NEE6S,2023-04-22,2023-04-25,C6BNWSLW,Corporate,British Columbia,Surrey,Online,Credit Card,1023,Technology,Accessories,Accessories Item 9,5,1000.05,0.15,4250.22,3100.16,1150.06
ORDHWZ9AGW7,2025-08-21,2025-08-26,CTQHJGDM,Corporate,Alberta,Calgary,Online,Credit Card,1022,Technology,Accessories,Accessories Item 8,6,181.2,0.0,1087.17,674.05,413.12
ORDMRAYCNXO,2023-06-12,2023-06-15,C9SZVJUD,Corporate,Ontario,Ottawa,Online,Debit,1098,Office Supplies,Storage,Storage Item 9,1,4.21,0.0,4.21,1.9,2.31
ORDUZDXVJHX,2024-01-04,2024-01-06,CA9UZX9B,Consumer,British Columbia,Victoria,Online,Credit Card,1053,Technology,Copiers,Copiers Item 9,3,257.14,0.0,771.42,478.28,293.14
ORDV8EGVRIH,2023-01-23,2023-01-24,CIBHTIER,Consumer,Alberta,Lethbridge,In-Store,Credit Card,1186,Furniture,Furnishings,Furnishings Item 7,6,595.36,0.15,3036.35,1964.7,1071.65
ORDPIRHLT3H,2025-01-14,2025-01-18,CANLZYAC,Consumer,Ontario,Brampton,Online,Credit Card,1006,Technology,Phones,Phones Item 7,2,644.07,0.0,1288.14,798.65,489.49
ORD8P23Q6NV,2025-02-05,2025-02-10,CN8OYP9H,Corporate,Nova Scotia,Sydney,Online,Credit Card,1002,Technology,Phones,Phones Item 3,1,687.05,0.1,618.34,425.97,192.37
ORDHMAP5HKG,2025-04-09,2025-04-13,C7JO9B4Y,Consumer,Quebec,Quebec City,Online,Credit Card,1134,Office Supplies,Labels,Labels Item 15,1,98.75,0.1,88.87,44.44,44.43
ORD9DWFPJRT,2023-10-16,2023-10-18,CZWM2Z7A,Consumer,Alberta,Edmonton,Online,Credit Card,1085,Office Supplies,Binders,Binders Item 11,3,106.03,0.15,270.39,143.15,127.24
ORDBKX3DG98,2023-12-26,2023-12-27,CF5S45KQ,Corporate,Nova Scotia,Halifax,In-Store,Debit,1048,Technology,Copiers,Copiers Item 4,3,1024.68,0.0,3074.04,1905.91,1168.13
ORD1KIY65WE,2025-10-25,2025-10-28,CGKOCVC8,Home Office,Newfoundland and Labrador,Corner Brook,In-Store,Debit,1006,Technology,Phones,Phones Item 7,6,689.05,0.1,3720.9,2563.28,1157.62
ORDICYQHBTQ,2025-06-19,2025-06-21,C45FM5ZO,Home Office,British Columbia,Richmond,In-Store,Debit,1126,Office Supplies,Labels,Labels Item 7,3,100.88,0.2,242.12,136.19,105.93
ORDT1H32R2S,2023-02-10,2023-02-11,CAJU7YV0,Corporate,Alberta,Lethbridge,Wholesale,Credit Card,1091,Office Supplies,Storage,Storage Item 2,4,73.07,0.05,277.68,131.53,146.15
ORDTBMNOBG0,2025-01-28,2025-02-04,CDBR7H8M,Consumer,Ontario,Kitchener,Online,Credit Card,1013,Technology,Phones,Phones Item 14,3,1031.23,0.1,2784.33,1918.1,866.23
ORDSWS5DNQ9,2025-06-09,2025-06-11,CLAHLN3F,Home Office,Ontario,London,Online,Debit,1072,Office Supplies,Paper,Paper Item 13,1,115.92,0.0,115.92,52.16,63.76
ORDAYJORX05,2024-09-04,2024-09-06,COCESJBP,Consumer,Saskatchewan,Regina,Online,Gift Card,1104,Office Supplies,Storage,Storage Item 15,5,21.64,0.0,108.21,48.7,59.51
ORDMQXAQCO2,2024-12-02,2024-12-06,CNBKP6BI,Consumer,Quebec,Gatineau,In-Store,Credit Card,1141,Furniture,Chairs,Chairs Item 7,3,207.27,0.0,621.81,341.99,279.82
ORD5QN7QVV3,2023-01-02,2023-01-08,C1706S6J,Consumer,Manitoba,Winnipeg,Online,Debit,1052,Technology,Copiers,Copiers Item 8,1,1134.77,0.1,1021.3,703.56,317.74
ORD94VQSBKD,2023-02-02,2023-02-05,CRTY6S0C,Corporate,Ontario,Hamilton,Online,Debit,1148,Furniture,Chairs,Chairs Item 14,2,577.88,0.0,1155.75,635.66,520.09
ORD2T0CA23B,2023-02-08,2023-02-13,C6O1DYBT,Consumer,Ontario,Ottawa,Online,Debit,1112,Office Supplies,Art,Art Item 8,6,71.71,0.05,408.76,193.62,215.14
ORD5RS16720,2023-06-24,2023-06-24,CCKL5IYI,Consumer,Ontario,Toronto,In-Store,Credit Card,1056,Technology,Copiers,Copiers Item 12,6,708.93,0.0,4253.56,2637.21,1616.35
ORD22AVYUC4,2025-12-21,2025-12-25,C8G30IRM,Consumer,Quebec,Gatineau,Online,Debit,1183,Furniture,Furnishings,Furnishings Item 4,1,488.7,0.2,390.96,268.79,122.17
ORDPWJXA1Y3,2024-11-26,2024-11-26,CK1SPGHV,Corporate,Ontario,Brampton,Online,Credit Card,1068,Office Supplies,Paper,Paper Item 9,2,28.14,0.2,45.03,25.33,19.7
ORDRAE0UEAD,2025-05-07,2025-05-08,C63TIT6N,Corporate,Ontario,Kitchener,Online,Credit Card,1031,Technology,Computers,Computers Item 2,6,999.75,0.05,5698.58,3719.07,1979.51
ORDENNWH0P9,2023-11-20,2023-11-24,C3P0JNMJ,Consumer,Newfoundland and Labrador,St. John's,Online,Credit Card,1171,Furniture,Bookcases,Bookcases Item 7,6,643.11,0.0,3858.68,2122.27,1736.41
ORDT1NLB10Y,2025-10-24,2025-10-25,CE8NWOU2,Consumer,Alberta,Edmonton,In-Store,PayPal,1130,Office Supplies,Labels,Labels Item 11,2,61.79,0.15,105.04,55.61,49.43
ORDG4LUCJSA,2023-08-07,2023-08-07,C8W92H01,Corporate,Alberta,Edmonton,In-Store,Debit,1056,Technology,Copiers,Copiers Item 12,6,806.88,0.2,3873.04,3001.61,871.43
ORD5V5OQX4E,2025-09-15,2025-09-16,CJB4HCJU,Consumer,Ontario,Kitchener,In-Store,Credit Card,1066,Office Supplies,Paper,Paper Item 7,2,70.46,0.1,126.83,63.42,63.41
